rosbagTimestamp,voltages_count,voltages
1479505683989208465,1,[0.09803921729326248]
1479505684089719793,1,[0.09803921729326248]
1479505684189235789,1,[0.09803921729326248]
1479505684289400019,1,[0.0784313753247261]
1479505684388940525,1,[0.09803921729326248]
1479505684488965734,1,[0.09803921729326248]
1479505684589050059,1,[0.11764705926179886]
1479505684689102626,1,[0.09803921729326248]
1479505684789220730,1,[0.09803921729326248]
1479505684889250171,1,[0.09803921729326248]
1479505684989707237,1,[0.09803921729326248]
1479505685089116625,1,[0.09803921729326248]
1479505685189051360,1,[0.09803921729326248]
1479505685289016007,1,[0.09803921729326248]
1479505685389038642,1,[0.09803921729326248]
1479505685488887068,1,[0.09803921729326248]
1479505685589022264,1,[0.09803921729326248]
1479505685688871241,1,[0.09803921729326248]
1479505685789002407,1,[0.09803921729326248]
1479505685889012674,1,[0.0784313753247261]
1479505685988874471,1,[0.09803921729326248]
1479505686088926843,1,[0.09803921729326248]
1479505686188974559,1,[0.09803921729326248]
1479505686289011407,1,[0.11764705926179886]
1479505686388834302,1,[0.11764705926179886]
1479505686488871541,1,[0.09803921729326248]
1479505686589003820,1,[0.0784313753247261]
1479505686688806247,1,[0.09803921729326248]
1479505686788891254,1,[0.09803921729326248]
1479505686888812516,1,[0.09803921729326248]
1479505686988871836,1,[0.09803921729326248]
1479505687088899463,1,[0.09803921729326248]
1479505687188765660,1,[0.09803921729326248]
1479505687288969694,1,[0.09803921729326248]
1479505687388969906,1,[0.09803921729326248]
1479505687488739575,1,[0.09803921729326248]
1479505687588779049,1,[0.09803921729326248]
1479505687688814873,1,[0.09803921729326248]
1479505687789185096,1,[0.09803921729326248]
1479505687889134059,1,[0.09803921729326248]
1479505687988803271,1,[0.09803921729326248]
1479505688089418878,1,[0.09803921729326248]
1479505688189031933,1,[0.09803921729326248]
1479505688288787565,1,[0.09803921729326248]
1479505688388954789,1,[0.09803921729326248]
1479505688488902307,1,[0.0784313753247261]
1479505688588635772,1,[0.09803921729326248]
1479505688688806009,1,[0.09803921729326248]
1479505688788639362,1,[0.09803921729326248]
1479505688888801923,1,[0.09803921729326248]
1479505688988785025,1,[0.09803921729326248]
1479505689088823625,1,[0.09803921729326248]
1479505689188705468,1,[0.09803921729326248]
1479505689288710483,1,[0.09803921729326248]
1479505689388657557,1,[0.09803921729326248]
1479505689488668315,1,[0.09803921729326248]
1479505689588889810,1,[0.09803921729326248]
1479505689688600250,1,[0.09803921729326248]
1479505689788918415,1,[0.09803921729326248]
1479505689890772548,1,[0.0784313753247261]
1479505689988666555,1,[0.09803921729326248]
1479505690088679526,1,[0.0784313753247261]
1479505690188616807,1,[0.09803921729326248]
1479505690288732114,1,[0.0784313753247261]
1479505690389652083,1,[0.09803921729326248]
1479505690488711496,1,[0.09803921729326248]
1479505690588584040,1,[0.09803921729326248]
1479505690688590639,1,[0.09803921729326248]
1479505690788652773,1,[0.09803921729326248]
1479505690888732362,1,[0.09803921729326248]
1479505690988685811,1,[0.09803921729326248]
1479505691088908563,1,[0.09803921729326248]
1479505691188761547,1,[0.09803921729326248]
1479505691288781567,1,[0.09803921729326248]
1479505691388836434,1,[0.09803921729326248]
1479505691488601328,1,[0.09803921729326248]
1479505691588526248,1,[0.09803921729326248]
1479505691688720126,1,[0.09803921729326248]
1479505691788576430,1,[0.11764705926179886]
1479505691888617867,1,[0.11764705926179886]
1479505691988432061,1,[0.09803921729326248]
1479505692088483471,1,[0.0784313753247261]
1479505692188549326,1,[0.09803921729326248]
1479505692288578419,1,[0.0784313753247261]
1479505692388530101,1,[0.09803921729326248]
1479505692488386726,1,[0.0784313753247261]
1479505692588612323,1,[0.09803921729326248]
1479505692688398450,1,[0.09803921729326248]
1479505692788635565,1,[0.09803921729326248]
1479505692888482084,1,[0.09803921729326248]
1479505692988444263,1,[0.09803921729326248]
1479505693088433780,1,[0.09803921729326248]
1479505693188523465,1,[0.09803921729326248]
1479505693288432042,1,[0.09803921729326248]
1479505693388522810,1,[0.09803921729326248]
1479505693488540818,1,[0.09803921729326248]
1479505693588503580,1,[0.09803921729326248]
1479505693688628487,1,[0.11764705926179886]
1479505693788610002,1,[0.0784313753247261]
1479505693888347705,1,[0.09803921729326248]
1479505693988502223,1,[0.09803921729326248]
1479505694088533017,1,[0.09803921729326248]
1479505694188404725,1,[0.09803921729326248]
1479505694288456107,1,[0.09803921729326248]
1479505694388292923,1,[0.09803921729326248]
1479505694488539987,1,[0.09803921729326248]
1479505694588454440,1,[0.09803921729326248]
1479505694688438349,1,[0.09803921729326248]
1479505694788342817,1,[0.09803921729326248]
1479505694888632722,1,[0.09803921729326248]
1479505694988418027,1,[0.09803921729326248]
1479505695088577714,1,[0.09803921729326248]
1479505695188473993,1,[0.09803921729326248]
1479505695288313496,1,[0.09803921729326248]
1479505695388395656,1,[0.09803921729326248]
1479505695488266928,1,[0.0784313753247261]
1479505695588323782,1,[0.09803921729326248]
1479505695688296407,1,[0.09803921729326248]
1479505695788224507,1,[0.09803921729326248]
1479505695888379488,1,[0.0784313753247261]
1479505695988440011,1,[0.09803921729326248]
1479505696088311611,1,[0.09803921729326248]
1479505696189547326,1,[0.09803921729326248]
1479505696288222710,1,[0.09803921729326248]
1479505696388146853,1,[0.09803921729326248]
1479505696488291703,1,[0.09803921729326248]
1479505696588351683,1,[0.09803921729326248]
1479505696688334278,1,[0.09803921729326248]
1479505696788295237,1,[0.09803921729326248]
1479505696888435073,1,[0.09803921729326248]
1479505696988242121,1,[0.09803921729326248]
1479505697088411255,1,[0.09803921729326248]
1479505697188313600,1,[0.09803921729326248]
1479505697288247288,1,[0.09803921729326248]
1479505697388184171,1,[0.09803921729326248]
1479505697488175875,1,[0.09803921729326248]
1479505697588183551,1,[0.0784313753247261]
1479505697688350662,1,[0.09803921729326248]
1479505697788254426,1,[0.09803921729326248]
1479505697888259649,1,[0.09803921729326248]
1479505697988171762,1,[0.09803921729326248]
1479505698088152671,1,[0.09803921729326248]
1479505698188208509,1,[0.0784313753247261]
1479505698288171714,1,[0.09803921729326248]
1479505698388198968,1,[0.0784313753247261]
1479505698488157764,1,[0.09803921729326248]
1479505698591463460,1,[0.09803921729326248]
1479505698688134033,1,[0.09803921729326248]
1479505698788232294,1,[0.09803921729326248]
1479505698888258031,1,[0.09803921729326248]
1479505698988102837,1,[0.09803921729326248]
1479505699088045152,1,[0.09803921729326248]
1479505699188062550,1,[0.09803921729326248]
1479505699288238470,1,[0.05882352963089943]
1479505699388057613,1,[0.0784313753247261]
1479505699488053001,1,[0.09803921729326248]
1479505699588358762,1,[0.09803921729326248]
1479505699688015060,1,[0.09803921729326248]
1479505699787981087,1,[0.09803921729326248]
1479505699888016087,1,[0.09803921729326248]
1479505699988093952,1,[0.09803921729326248]
1479505700087986362,1,[0.09803921729326248]
1479505700188204937,1,[0.09803921729326248]
1479505700288103316,1,[0.09803921729326248]
1479505700388241935,1,[0.09803921729326248]
1479505700488247042,1,[0.09803921729326248]
1479505700587936782,1,[0.09803921729326248]
1479505700688155874,1,[0.09803921729326248]
1479505700788053460,1,[0.09803921729326248]
1479505700888026807,1,[0.09803921729326248]
1479505700987903048,1,[0.09803921729326248]
1479505701087858962,1,[0.13725490868091583]
1479505701188011354,1,[0.09803921729326248]
1479505701287859199,1,[0.09803921729326248]
1479505701387970737,1,[0.09803921729326248]
1479505701487909925,1,[0.09803921729326248]
1479505701588012661,1,[0.09803921729326248]
1479505701688116824,1,[0.09803921729326248]
1479505701788036237,1,[0.09803921729326248]
1479505701888070259,1,[0.09803921729326248]
1479505701987864813,1,[0.0784313753247261]
1479505702088014429,1,[0.09803921729326248]
1479505702188103257,1,[0.09803921729326248]
1479505702288003450,1,[0.09803921729326248]
1479505702387919232,1,[0.0784313753247261]
1479505702487838043,1,[0.09803921729326248]
1479505702588207529,1,[0.09803921729326248]
1479505702687945595,1,[0.09803921729326248]
1479505702787831869,1,[0.09803921729326248]
1479505702887898133,1,[0.09803921729326248]
1479505702987846326,1,[0.09803921729326248]
1479505703087774474,1,[0.09803921729326248]
1479505703187878808,1,[0.09803921729326248]
1479505703287817728,1,[0.09803921729326248]
1479505703387712198,1,[0.09803921729326248]
1479505703488036186,1,[0.09803921729326248]
1479505703587775305,1,[0.09803921729326248]
1479505703687993374,1,[0.09803921729326248]
1479505703788000083,1,[0.09803921729326248]
1479505703887903899,1,[0.0784313753247261]
1479505703987796334,1,[0.09803921729326248]
1479505704087854226,1,[0.09803921729326248]
1479505704187671523,1,[0.09803921729326248]
1479505704287723501,1,[0.09803921729326248]
1479505704387924817,1,[0.09803921729326248]
1479505704487744860,1,[0.09803921729326248]
1479505704587825281,1,[0.09803921729326248]
1479505704687692153,1,[0.09803921729326248]
1479505704787715991,1,[0.0784313753247261]
1479505704887639986,1,[0.09803921729326248]
1479505704987706932,1,[0.09803921729326248]
1479505705087691419,1,[0.09803921729326248]
1479505705187792767,1,[0.0784313753247261]
1479505705287904738,1,[0.0784313753247261]
1479505705387641890,1,[0.09803921729326248]
1479505705487761935,1,[0.09803921729326248]
1479505705587827924,1,[0.09803921729326248]
1479505705687614850,1,[0.09803921729326248]
1479505705787733578,1,[0.09803921729326248]
1479505705887718559,1,[0.09803921729326248]
1479505705987656394,1,[0.0784313753247261]
1479505706087653398,1,[0.09803921729326248]
1479505706187617338,1,[0.09803921729326248]
1479505706287750696,1,[0.09803921729326248]
1479505706387668417,1,[0.09803921729326248]
1479505706487669423,1,[0.09803921729326248]
1479505706587675909,1,[0.09803921729326248]
1479505706687673820,1,[0.09803921729326248]
1479505706787495326,1,[0.09803921729326248]
1479505706887745492,1,[0.09803921729326248]
1479505706990045910,1,[0.0784313753247261]
1479505707087545705,1,[0.09803921729326248]
1479505707187699864,1,[0.09803921729326248]
1479505707287635106,1,[0.09803921729326248]
1479505707388173462,1,[0.09803921729326248]
1479505707487631514,1,[0.09803921729326248]
1479505707587812157,1,[0.0784313753247261]
1479505707687668875,1,[0.09803921729326248]
1479505707787789927,1,[0.09803921729326248]
1479505707887458969,1,[0.09803921729326248]
1479505707987570127,1,[0.09803921729326248]
1479505708087754531,1,[0.09803921729326248]
1479505708187677208,1,[0.09803921729326248]
1479505708287428861,1,[0.11764705926179886]
1479505708387460906,1,[0.11764705926179886]
1479505708487719195,1,[0.09803921729326248]
1479505708587605747,1,[0.09803921729326248]
1479505708687638846,1,[0.09803921729326248]
1479505708787666398,1,[0.09803921729326248]
1479505708887462431,1,[0.09803921729326248]
1479505708987566266,1,[0.09803921729326248]
1479505709087520133,1,[0.09803921729326248]
1479505709187508322,1,[0.09803921729326248]
1479505709287411006,1,[0.09803921729326248]
1479505709387450124,1,[0.09803921729326248]
1479505709487333426,1,[0.09803921729326248]
1479505709587457759,1,[0.09803921729326248]
1479505709687430930,1,[0.09803921729326248]
1479505709787782041,1,[0.09803921729326248]
1479505709887311854,1,[0.0784313753247261]
1479505709987504309,1,[0.11764705926179886]
1479505710087370241,1,[0.09803921729326248]
1479505710187410896,1,[0.09803921729326248]
1479505710287514641,1,[0.09803921729326248]
1479505710387529646,1,[0.0784313753247261]
1479505710487331350,1,[0.09803921729326248]
1479505710587454926,1,[0.09803921729326248]
1479505710687685273,1,[0.09803921729326248]
1479505710787236060,1,[0.09803921729326248]
1479505710887592225,1,[0.09803921729326248]
1479505710987480473,1,[0.09803921729326248]
1479505711087289263,1,[0.09803921729326248]
1479505711187540097,1,[0.09803921729326248]
1479505711287354132,1,[0.09803921729326248]
1479505711387421588,1,[0.09803921729326248]
1479505711487367930,1,[0.09803921729326248]
1479505711587223227,1,[0.09803921729326248]
1479505711687274368,1,[0.09803921729326248]
1479505711787233853,1,[0.09803921729326248]
1479505711887314949,1,[0.09803921729326248]
1479505711987342077,1,[0.09803921729326248]
1479505712087378239,1,[0.09803921729326248]
1479505712187429458,1,[0.09803921729326248]
1479505712287217237,1,[0.09803921729326248]
1479505712387232164,1,[0.0784313753247261]
1479505712487340104,1,[0.0784313753247261]
1479505712587188197,1,[0.09803921729326248]
1479505712687308934,1,[0.09803921729326248]
1479505712787314987,1,[0.09803921729326248]
1479505712887368959,1,[0.09803921729326248]
1479505712987129921,1,[0.09803921729326248]
1479505713087343187,1,[0.0784313753247261]
1479505713187411260,1,[0.09803921729326248]
1479505713287141841,1,[0.09803921729326248]
1479505713387275591,1,[0.09803921729326248]
1479505713487349144,1,[0.0784313753247261]
1479505713587172046,1,[0.09803921729326248]
1479505713687141384,1,[0.09803921729326248]
1479505713787237509,1,[0.09803921729326248]
1479505713887131903,1,[0.09803921729326248]
1479505713987303836,1,[0.11764705926179886]
1479505714087191595,1,[0.09803921729326248]
1479505714187178977,1,[0.09803921729326248]
1479505714287220231,1,[0.09803921729326248]
1479505714387164703,1,[0.09803921729326248]
1479505714487118362,1,[0.09803921729326248]
1479505714587259617,1,[0.09803921729326248]
1479505714687058315,1,[0.09803921729326248]
1479505714787140867,1,[0.09803921729326248]
1479505714887202578,1,[0.09803921729326248]
1479505714987070421,1,[0.09803921729326248]
1479505715087087647,1,[0.09803921729326248]
1479505715187301987,1,[0.09803921729326248]
1479505715287043481,1,[0.09803921729326248]
1479505715387025811,1,[0.09803921729326248]
1479505715487047475,1,[0.09803921729326248]
1479505715587243430,1,[0.0784313753247261]
1479505715687189116,1,[0.09803921729326248]
1479505715787123999,1,[0.11764705926179886]
1479505715887049415,1,[0.0784313753247261]
1479505715987192827,1,[0.09803921729326248]
1479505716087209105,1,[0.09803921729326248]
1479505716187267631,1,[0.09803921729326248]
1479505716287056069,1,[0.09803921729326248]
1479505716386977376,1,[0.09803921729326248]
1479505716486950053,1,[0.09803921729326248]
1479505716587014378,1,[0.09803921729326248]
1479505716697315946,1,[0.09803921729326248]
1479505716786990494,1,[0.09803921729326248]
1479505716887057385,1,[0.09803921729326248]
1479505716987039705,1,[0.09803921729326248]
1479505717086982243,1,[0.09803921729326248]
1479505717187040102,1,[0.09803921729326248]
1479505717287069436,1,[0.09803921729326248]
1479505717386905987,1,[0.09803921729326248]
1479505717487048835,1,[0.09803921729326248]
1479505717587066762,1,[0.09803921729326248]
1479505717686880105,1,[0.09803921729326248]
1479505717786898779,1,[0.09803921729326248]
1479505717887142036,1,[0.09803921729326248]
1479505717986982499,1,[0.09803921729326248]
1479505718086993585,1,[0.09803921729326248]
1479505718187219768,1,[0.09803921729326248]
1479505718286885605,1,[0.09803921729326248]
1479505718386806867,1,[0.0784313753247261]
1479505718486843302,1,[0.09803921729326248]
1479505718586979359,1,[0.09803921729326248]
1479505718686793531,1,[0.09803921729326248]
1479505718787060097,1,[0.0784313753247261]
1479505718886891291,1,[0.09803921729326248]
1479505718986804481,1,[0.09803921729326248]
1479505719086866681,1,[0.09803921729326248]
1479505719186928537,1,[0.09803921729326248]
1479505719286957658,1,[0.09803921729326248]
1479505719386968190,1,[0.09803921729326248]
1479505719486862908,1,[0.09803921729326248]
1479505719586862470,1,[0.0784313753247261]
1479505719686904631,1,[0.09803921729326248]
1479505719786852264,1,[0.09803921729326248]
1479505719886752640,1,[0.0784313753247261]
1479505719986805069,1,[0.09803921729326248]
1479505720086784359,1,[0.09803921729326248]
1479505720190168028,1,[0.09803921729326248]
1479505720287019143,1,[0.09803921729326248]
1479505720387002170,1,[0.09803921729326248]
1479505720486975915,1,[0.09803921729326248]
1479505720586941253,1,[0.09803921729326248]
1479505720686895599,1,[0.09803921729326248]
1479505720786836548,1,[0.09803921729326248]
1479505720886749290,1,[0.09803921729326248]
1479505720987024679,1,[0.09803921729326248]
1479505721086612589,1,[0.09803921729326248]
1479505721186933085,1,[0.0784313753247261]
1479505721286624285,1,[0.09803921729326248]
1479505721386691140,1,[0.09803921729326248]
1479505721486625164,1,[0.0784313753247261]
1479505721586821613,1,[0.09803921729326248]
1479505721686680017,1,[0.09803921729326248]
1479505721786660451,1,[0.09803921729326248]
1479505721886686574,1,[0.09803921729326248]
1479505721986691228,1,[0.0784313753247261]
1479505722086736870,1,[0.09803921729326248]
1479505722186857794,1,[0.09803921729326248]
1479505722287277246,1,[0.09803921729326248]
1479505722386775734,1,[0.09803921729326248]
1479505722486761891,1,[0.09803921729326248]
1479505722586677564,1,[0.09803921729326248]
1479505722686527301,1,[0.09803921729326248]
1479505722786577330,1,[0.09803921729326248]
1479505722886821256,1,[0.09803921729326248]
1479505722986821613,1,[0.09803921729326248]
1479505723086681896,1,[0.09803921729326248]
1479505723186856475,1,[0.09803921729326248]
1479505723286513118,1,[0.09803921729326248]
1479505723386672460,1,[0.09803921729326248]
1479505723486514438,1,[0.09803921729326248]
1479505723586857994,1,[0.09803921729326248]
1479505723686845321,1,[0.09803921729326248]
1479505723786759927,1,[0.09803921729326248]
1479505723886683169,1,[0.09803921729326248]
1479505723986658001,1,[0.0784313753247261]
1479505724086599455,1,[0.09803921729326248]
1479505724186489216,1,[0.09803921729326248]
1479505724286568339,1,[0.09803921729326248]
1479505724386558949,1,[0.09803921729326248]
1479505724486583451,1,[0.09803921729326248]
1479505724586490162,1,[0.09803921729326248]
1479505724686425944,1,[0.09803921729326248]
1479505724786572666,1,[0.09803921729326248]
1479505724886469103,1,[0.09803921729326248]
1479505724986773745,1,[0.0784313753247261]
1479505725086500272,1,[0.0784313753247261]
1479505725186449009,1,[0.09803921729326248]
1479505725286658784,1,[0.0784313753247261]
1479505725386562846,1,[0.09803921729326248]
1479505725486761142,1,[0.09803921729326248]
1479505725586399030,1,[0.0784313753247261]
1479505725686409670,1,[0.09803921729326248]
1479505725786335081,1,[0.09803921729326248]
1479505725886410907,1,[0.09803921729326248]
1479505725986501487,1,[0.09803921729326248]
1479505726086430181,1,[0.0784313753247261]
1479505726186308727,1,[0.09803921729326248]
1479505726286415226,1,[0.09803921729326248]
1479505726386662071,1,[0.09803921729326248]
1479505726486318286,1,[0.09803921729326248]
1479505726586471132,1,[0.09803921729326248]
1479505726686326792,1,[0.09803921729326248]
1479505726786678275,1,[0.09803921729326248]
1479505726886276997,1,[0.09803921729326248]
1479505726986320405,1,[0.09803921729326248]
1479505727086313372,1,[0.09803921729326248]
1479505727186530387,1,[0.0784313753247261]
1479505727286266185,1,[0.09803921729326248]
1479505727386442070,1,[0.09803921729326248]
1479505727486371693,1,[0.09803921729326248]
1479505727586292245,1,[0.09803921729326248]
1479505727686263803,1,[0.09803921729326248]
1479505727786254888,1,[0.09803921729326248]
1479505727886461065,1,[0.09803921729326248]
1479505727986513547,1,[0.09803921729326248]
1479505728086259349,1,[0.0784313753247261]
1479505728186236199,1,[0.09803921729326248]
1479505728286382958,1,[0.09803921729326248]
1479505728386297650,1,[0.09803921729326248]
1479505728486534961,1,[0.0784313753247261]
1479505728586125334,1,[0.0784313753247261]
1479505728686234740,1,[0.11764705926179886]
1479505728786341364,1,[0.11764705926179886]
1479505728886205897,1,[0.09803921729326248]
1479505728986228641,1,[0.09803921729326248]
1479505729086221513,1,[0.09803921729326248]
1479505729186265004,1,[0.09803921729326248]
1479505729286148594,1,[0.09803921729326248]
1479505729386105766,1,[0.09803921729326248]
1479505729486239119,1,[0.0784313753247261]
1479505729586212451,1,[0.09803921729326248]
1479505729686203995,1,[0.09803921729326248]
1479505729786071114,1,[0.09803921729326248]
1479505729886088984,1,[0.09803921729326248]
1479505729986265615,1,[0.09803921729326248]
1479505730086200433,1,[0.09803921729326248]
1479505730186154041,1,[0.09803921729326248]
1479505730286272105,1,[0.09803921729326248]
1479505730386034868,1,[0.09803921729326248]
1479505730486278251,1,[0.09803921729326248]
1479505730586141158,1,[0.09803921729326248]
1479505730686372174,1,[0.09803921729326248]
1479505730786069474,1,[0.09803921729326248]
1479505730886066320,1,[0.09803921729326248]
1479505730986161172,1,[0.0784313753247261]
1479505731086036921,1,[0.09803921729326248]
1479505731186333046,1,[0.0784313753247261]
1479505731286211200,1,[0.09803921729326248]
1479505731386277101,1,[0.09803921729326248]
1479505731486011143,1,[0.09803921729326248]
1479505731586068493,1,[0.09803921729326248]
1479505731686291454,1,[0.09803921729326248]
1479505731786208528,1,[0.09803921729326248]
1479505731886090001,1,[0.09803921729326248]
1479505731986169580,1,[0.09803921729326248]
1479505732086137966,1,[0.09803921729326248]
1479505732186115204,1,[0.09803921729326248]
1479505732286464769,1,[0.09803921729326248]
1479505732386052701,1,[0.09803921729326248]
1479505732485984229,1,[0.09803921729326248]
1479505732585882024,1,[0.09803921729326248]
1479505732686170268,1,[0.09803921729326248]
1479505732786317451,1,[0.09803921729326248]
1479505732885928998,1,[0.09803921729326248]
1479505732985964014,1,[0.09803921729326248]
1479505733085917230,1,[0.09803921729326248]
1479505733186058389,1,[0.09803921729326248]
1479505733286051336,1,[0.09803921729326248]
1479505733385955866,1,[0.09803921729326248]
1479505733485995902,1,[0.09803921729326248]
1479505733585958361,1,[0.09803921729326248]
1479505733685906207,1,[0.09803921729326248]
1479505733785922565,1,[0.09803921729326248]
1479505733885958690,1,[0.09803921729326248]
1479505733986015078,1,[0.09803921729326248]
1479505734086141190,1,[0.09803921729326248]
1479505734185769483,1,[0.0784313753247261]
1479505734286018857,1,[0.0784313753247261]
1479505734385856586,1,[0.09803921729326248]
1479505734485941129,1,[0.09803921729326248]
1479505734585748205,1,[0.09803921729326248]
1479505734686131420,1,[0.09803921729326248]
1479505734785791201,1,[0.09803921729326248]
1479505734885889168,1,[0.09803921729326248]
1479505734985917111,1,[0.09803921729326248]
1479505735086032393,1,[0.0784313753247261]
1479505735186157530,1,[0.09803921729326248]
1479505735285991816,1,[0.09803921729326248]
1479505735385903382,1,[0.0784313753247261]
1479505735486042412,1,[0.09803921729326248]
1479505735585719843,1,[0.0784313753247261]
1479505735685704503,1,[0.09803921729326248]
1479505735785724135,1,[0.0784313753247261]
1479505735885980475,1,[0.09803921729326248]
1479505735985706947,1,[0.0784313753247261]
1479505736086149436,1,[0.09803921729326248]
1479505736185871593,1,[0.0784313753247261]
1479505736285779449,1,[0.09803921729326248]
1479505736385820502,1,[0.09803921729326248]
1479505736485699346,1,[0.09803921729326248]
1479505736585750963,1,[0.09803921729326248]
1479505736685756570,1,[0.09803921729326248]
1479505736785703927,1,[0.09803921729326248]
1479505736885648597,1,[0.0784313753247261]
1479505736985824607,1,[0.09803921729326248]
1479505737085683697,1,[0.09803921729326248]
1479505737185701923,1,[0.09803921729326248]
1479505737285764744,1,[0.09803921729326248]
1479505737385607687,1,[0.09803921729326248]
1479505737485782529,1,[0.0784313753247261]
1479505737585604584,1,[0.09803921729326248]
1479505737685721968,1,[0.09803921729326248]
1479505737785733591,1,[0.0784313753247261]
1479505737885667229,1,[0.11764705926179886]
1479505737985816562,1,[0.11764705926179886]
1479505738085858825,1,[0.09803921729326248]
1479505738185605664,1,[0.09803921729326248]
1479505738285733628,1,[0.09803921729326248]
1479505738385730203,1,[0.09803921729326248]
1479505738485710935,1,[0.0784313753247261]
1479505738585701206,1,[0.09803921729326248]
1479505738685782432,1,[0.09803921729326248]
1479505738786046462,1,[0.0784313753247261]
1479505738885611554,1,[0.09803921729326248]
1479505738985591634,1,[0.09803921729326248]
1479505739085657376,1,[0.0784313753247261]
1479505739185493699,1,[0.09803921729326248]
1479505739285694809,1,[0.09803921729326248]
1479505739385479812,1,[0.09803921729326248]
1479505739485537461,1,[0.09803921729326248]
1479505739585578293,1,[0.09803921729326248]
1479505739685588698,1,[0.09803921729326248]
1479505739785669939,1,[0.09803921729326248]
1479505739885535214,1,[0.09803921729326248]
1479505739985484781,1,[0.09803921729326248]
1479505740085709453,1,[0.09803921729326248]
1479505740185955419,1,[0.09803921729326248]
1479505740285976306,1,[0.09803921729326248]
1479505740385868873,1,[0.09803921729326248]
1479505740485995529,1,[0.0784313753247261]
1479505740585436462,1,[0.09803921729326248]
1479505740685630736,1,[0.09803921729326248]
1479505740785577324,1,[0.09803921729326248]
1479505740885983264,1,[0.09803921729326248]
1479505740985365787,1,[0.09803921729326248]
1479505741085422805,1,[0.09803921729326248]
1479505741185509907,1,[0.09803921729326248]
1479505741285424282,1,[0.09803921729326248]
1479505741385351570,1,[0.09803921729326248]
1479505741485375336,1,[0.0784313753247261]
1479505741585614662,1,[0.09803921729326248]
1479505741685400320,1,[0.09803921729326248]
1479505741785482446,1,[0.0784313753247261]
1479505741885439593,1,[0.09803921729326248]
1479505741985361839,1,[0.09803921729326248]
1479505742085339346,1,[0.09803921729326248]
1479505742185304804,1,[0.09803921729326248]
1479505742285329407,1,[0.0784313753247261]
1479505742385710172,1,[0.09803921729326248]
1479505742485473724,1,[0.09803921729326248]
1479505742585757199,1,[0.09803921729326248]
1479505742685455381,1,[0.09803921729326248]
1479505742785555693,1,[0.09803921729326248]
1479505742885432956,1,[0.09803921729326248]
1479505742985394192,1,[0.09803921729326248]
1479505743085591013,1,[0.09803921729326248]
1479505743185410782,1,[0.09803921729326248]
1479505743285311456,1,[0.09803921729326248]
1479505743385249181,1,[0.09803921729326248]
1479505743485324328,1,[0.09803921729326248]
1479505743585510040,1,[0.09803921729326248]
