rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,level,name,message,hardware_id,values,-,key,value
1479505628593429968,,299,,1479505628,592392323,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3248,Duration of window (s),5.499649,Actual frequency (Hz),10.000638,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029225,Latest timestamp delay,0.029304,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505629692649411,,300,,1479505629,692340575,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3259,Duration of window (s),5.499628,Actual frequency (Hz),10.000676,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029234,Latest timestamp delay,0.029282,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505630792752495,,301,,1479505630,792274287,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3270,Duration of window (s),5.499556,Actual frequency (Hz),10.000807,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029228,Latest timestamp delay,0.029314,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.1
1479505631892490736,,302,,1479505631,892262755,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3281,Duration of window (s),5.499679,Actual frequency (Hz),10.000583,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029230,Latest timestamp delay,0.029289,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505632993103246,,303,,1479505632,992179715,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3292,Duration of window (s),5.499710,Actual frequency (Hz),10.000526,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029225,Latest timestamp delay,0.029284,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505634092470122,,304,,1479505634,92100431,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3303,Duration of window (s),5.499709,Actual frequency (Hz),10.000530,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029222,Latest timestamp delay,0.029291,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505635392673650,,305,,1479505635,391923880,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,57,Events since startup,3316,Duration of window (s),5.699624,Actual frequency (Hz),10.000660,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029216,Latest timestamp delay,0.029282,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505636492479552,,306,,1479505636,491916174,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,57,Events since startup,3327,Duration of window (s),5.699658,Actual frequency (Hz),10.000601,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029235,Latest timestamp delay,0.029286,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505637592284391,,307,,1479505637,591915407,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,57,Events since startup,3338,Duration of window (s),5.699660,Actual frequency (Hz),10.000596,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029238,Latest timestamp delay,0.029279,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505638692388017,,308,,1479505638,691780560,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,57,Events since startup,3349,Duration of window (s),5.699605,Actual frequency (Hz),10.000693,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029224,Latest timestamp delay,0.029275,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505639792194492,,309,,1479505639,791730311,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,57,Events since startup,3360,Duration of window (s),5.699609,Actual frequency (Hz),10.000687,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029196,Latest timestamp delay,0.029303,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.1
1479505640892120471,,310,,1479505640,891686256,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3371,Duration of window (s),5.499722,Actual frequency (Hz),10.000506,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029239,Latest timestamp delay,0.029280,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505641991984674,,311,,1479505641,991686015,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3382,Duration of window (s),5.499756,Actual frequency (Hz),10.000444,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029270,Latest timestamp delay,0.029318,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505643091846470,,312,,1479505643,91552574,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3393,Duration of window (s),5.499639,Actual frequency (Hz),10.000657,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029237,Latest timestamp delay,0.029373,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.3
1479505644191973728,,313,,1479505644,191473907,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3404,Duration of window (s),5.499682,Actual frequency (Hz),10.000578,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029222,Latest timestamp delay,0.029287,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.1
1479505645292272154,,314,,1479505645,291365276,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3415,Duration of window (s),5.499647,Actual frequency (Hz),10.000642,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029238,Latest timestamp delay,0.029278,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505646391563157,,315,,1479505646,391302678,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3426,Duration of window (s),5.499612,Actual frequency (Hz),10.000705,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029233,Latest timestamp delay,0.029287,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.3
1479505647491618050,,316,,1479505647,491288896,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3437,Duration of window (s),5.499591,Actual frequency (Hz),10.000744,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029232,Latest timestamp delay,0.029291,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505648591936397,,317,,1479505648,591134564,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3448,Duration of window (s),5.499587,Actual frequency (Hz),10.000751,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029246,Latest timestamp delay,0.029284,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505649691441782,,318,,1479505649,691084124,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3459,Duration of window (s),5.499634,Actual frequency (Hz),10.000666,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029242,Latest timestamp delay,0.029285,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.4
1479505650792237882,,319,,1479505650,791042706,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3470,Duration of window (s),5.499671,Actual frequency (Hz),10.000597,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029239,Latest timestamp delay,0.029290,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505652094272855,,320,,1479505652,90888135,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,57,Events since startup,3483,Duration of window (s),5.699626,Actual frequency (Hz),10.000656,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029226,Latest timestamp delay,0.029410,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505653191223895,,321,,1479505653,190894990,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,57,Events since startup,3494,Duration of window (s),5.699630,Actual frequency (Hz),10.000648,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029234,Latest timestamp delay,0.029292,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505654291887082,,322,,1479505654,290820924,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,57,Events since startup,3505,Duration of window (s),5.699678,Actual frequency (Hz),10.000565,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029224,Latest timestamp delay,0.029295,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.3
1479505655391220536,,323,,1479505655,390811940,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,57,Events since startup,3516,Duration of window (s),5.699708,Actual frequency (Hz),10.000512,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029224,Latest timestamp delay,0.029282,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505656491296508,,324,,1479505656,490662304,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,57,Events since startup,3527,Duration of window (s),5.699629,Actual frequency (Hz),10.000651,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029177,Latest timestamp delay,0.029304,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12
1479505657591409937,,325,,1479505657,590622494,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3538,Duration of window (s),5.499704,Actual frequency (Hz),10.000538,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029256,Latest timestamp delay,0.029309,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505658591066352,,326,,1479505658,590718111,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,54,Events since startup,3548,Duration of window (s),5.399825,Actual frequency (Hz),10.000324,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029303,Latest timestamp delay,0.029391,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.1
1479505659691011944,,327,,1479505659,690467585,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,54,Events since startup,3559,Duration of window (s),5.399637,Actual frequency (Hz),10.000673,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029254,Latest timestamp delay,0.029370,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505660691251415,,328,,1479505660,690540642,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,53,Events since startup,3569,Duration of window (s),5.299748,Actual frequency (Hz),10.000476,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029233,Latest timestamp delay,0.029295,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505661790793447,,329,,1479505661,790293145,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,53,Events since startup,3580,Duration of window (s),5.299659,Actual frequency (Hz),10.000644,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029244,Latest timestamp delay,0.029297,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.3
1479505662890689482,,330,,1479505662,890257204,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,53,Events since startup,3591,Duration of window (s),5.299646,Actual frequency (Hz),10.000668,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029231,Latest timestamp delay,0.029344,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505663990866527,,331,,1479505663,990161167,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,54,Events since startup,3602,Duration of window (s),5.399442,Actual frequency (Hz),10.001033,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029233,Latest timestamp delay,0.029324,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12
1479505665090896945,,332,,1479505665,90087406,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,54,Events since startup,3613,Duration of window (s),5.399652,Actual frequency (Hz),10.000645,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029227,Latest timestamp delay,0.029278,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.3
1479505666190618634,,333,,1479505666,190113478,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3624,Duration of window (s),5.499548,Actual frequency (Hz),10.000821,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029252,Latest timestamp delay,0.029294,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505667290601379,,334,,1479505667,289944112,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3635,Duration of window (s),5.499646,Actual frequency (Hz),10.000643,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029237,Latest timestamp delay,0.029280,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.3
1479505668390401008,,335,,1479505668,389950103,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3646,Duration of window (s),5.499684,Actual frequency (Hz),10.000574,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029234,Latest timestamp delay,0.029290,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505669490616515,,336,,1479505669,489864732,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3657,Duration of window (s),5.499682,Actual frequency (Hz),10.000578,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029255,Latest timestamp delay,0.029289,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505670590387088,,337,,1479505670,589770913,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3668,Duration of window (s),5.499658,Actual frequency (Hz),10.000621,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029225,Latest timestamp delay,0.029284,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.2
1479505671690568087,,338,,1479505671,689699565,'',,0,p2os,Desired frequency met; Timestamps are reasonable.,NewMexico_1775,,Events in window,55,Events since startup,3679,Duration of window (s),5.499581,Actual frequency (Hz),10.000762,Target frequency (Hz),10.000000,Minimum acceptable frequency (Hz),9.000000,Maximum acceptable frequency (Hz),11.000000,Earliest timestamp delay,0.029196,Latest timestamp delay,0.029279,Earliest acceptable timestamp delay,-1.000000,Latest acceptable timestamp delay,5.000000,Late diagnostic update count,0,Early diagnostic update count,0,Zero seen diagnostic update count,0,0,p2os,no wheel stall,NewMexico_1775,,left wheel stall,False,right wheel stall,False,0,p2os,battery voltage OK,NewMexico_1775,,voltage,12.3
