rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ranges_count,ranges
1479505601894540915,,2980,,1479505601,864622101,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505601994173323,,2981,,1479505601,964616207,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505602094449524,,2982,,1479505602,64595235,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505602194512397,,2983,,1479505602,164591567,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505602294265237,,2984,,1479505602,264595680,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505602394257480,,2985,,1479505602,364627695,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505602494161304,,2986,,1479505602,464594381,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505602594338178,,2987,,1479505602,564569480,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505602694613948,,2988,,1479505602,664578216,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505602794290407,,2989,,1479505602,764562342,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505602894278385,,2990,,1479505602,864610966,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505602994456026,,2991,,1479505602,964546974,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505603094552412,,2992,,1479505603,64547193,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505603194407090,,2993,,1479505603,164540202,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505603294220813,,2994,,1479505603,264542656,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505603394335331,,2995,,1479505603,364532173,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505603494407812,,2996,,1479505603,464521356,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505603594301655,,2997,,1479505603,564518488,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505603694150607,,2998,,1479505603,664515161,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505603794405730,,2999,,1479505603,764493803,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505603894410396,,3000,,1479505603,864491173,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505603994182927,,3001,,1479505603,964490813,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505604094198885,,3002,,1479505604,64496256,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505604194168232,,3003,,1479505604,164468608,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505604294483338,,3004,,1479505604,264481977,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505604394286492,,3005,,1479505604,364461050,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505604494315570,,3006,,1479505604,464462113,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505604594331365,,3007,,1479505604,564440582,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505604694471622,,3008,,1479505604,664438155,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505604794040320,,3009,,1479505604,764439970,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505604894056500,,3010,,1479505604,864439194,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505604994389106,,3011,,1479505604,964415450,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505605094184560,,3012,,1479505605,64411241,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505605194057247,,3013,,1479505605,164422115,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505605294215000,,3014,,1479505605,264415244,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505605393982491,,3015,,1479505605,364387977,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505605493943254,,3016,,1479505605,464389411,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505605594068188,,3017,,1479505605,564388282,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505605694003718,,3018,,1479505605,664386181,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505605793992185,,3019,,1479505605,764386733,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505605893958113,,3020,,1479505605,864385356,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505605993914154,,3021,,1479505605,964412597,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505606094264819,,3022,,1479505606,64422282,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505606194284713,,3023,,1479505606,164388227,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505606293968883,,3024,,1479505606,264386241,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505606394198232,,3025,,1479505606,364387983,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505606493908806,,3026,,1479505606,464386931,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505606594191369,,3027,,1479505606,564388677,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505606694107238,,3028,,1479505606,664386430,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505606794096614,,3029,,1479505606,764384699,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505606894049426,,3030,,1479505606,864384768,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505606994047239,,3031,,1479505606,964291303,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505607093946947,,3032,,1479505607,64284144,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505607194212841,,3033,,1479505607,164287929,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505607293918217,,3034,,1479505607,264286244,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505607394154528,,3035,,1479505607,364271107,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505607494136763,,3036,,1479505607,464265478,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505607594344180,,3037,,1479505607,564265899,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505607693884247,,3038,,1479505607,664265018,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505607794131561,,3039,,1479505607,764241227,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505607893954268,,3040,,1479505607,864239145,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505607994165839,,3041,,1479505607,964236139,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505608093975919,,3042,,1479505608,64238074,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505608194095506,,3043,,1479505608,164248249,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505608294095715,,3044,,1479505608,264214880,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505608393996149,,3045,,1479505608,364214593,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505608494108333,,3046,,1479505608,464208971,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505608593895627,,3047,,1479505608,564191080,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505608694038314,,3048,,1479505608,664186668,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505608794047403,,3049,,1479505608,764187155,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505608894084102,,3050,,1479505608,864189246,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505608994526333,,3051,,1479505608,964198475,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505609093963286,,3052,,1479505609,64165303,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505609194068804,,3053,,1479505609,164165647,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505609293916911,,3054,,1479505609,264164232,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505609394195510,,3055,,1479505609,364160877,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505609494031114,,3056,,1479505609,464136818,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505609593901425,,3057,,1479505609,564158030,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505609694016276,,3058,,1479505609,664137343,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505609793938956,,3059,,1479505609,764135079,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505609894155354,,3060,,1479505609,864120764,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505609994313425,,3061,,1479505609,964113030,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505610093884939,,3062,,1479505610,64109397,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505610193769935,,3063,,1479505610,164114334,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505610294172585,,3064,,1479505610,264089393,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505610393847057,,3065,,1479505610,364084384,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505610493886416,,3066,,1479505610,464078682,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505610593819136,,3067,,1479505610,564091981,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505610693838339,,3068,,1479505610,664070638,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505610793662980,,3069,,1479505610,764056281,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505610893743504,,3070,,1479505610,864057331,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505610993789946,,3071,,1479505610,964060865,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505611093817780,,3072,,1479505611,64033172,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505611193807247,,3073,,1479505611,164033213,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505611293773735,,3074,,1479505611,264033635,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505611393631165,,3075,,1479505611,364031795,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505611493689503,,3076,,1479505611,464033740,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505611593807902,,3077,,1479505611,564009354,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505611693880891,,3078,,1479505611,664000871,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505611793791340,,3079,,1479505611,764001443,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505611893580798,,3080,,1479505611,863982086,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505611993607510,,3081,,1479505611,963983227,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505612094147197,,3082,,1479505612,63985894,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505612193824648,,3083,,1479505612,163975706,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505612293668518,,3084,,1479505612,263984297,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505612393694429,,3085,,1479505612,363950510,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505612493565314,,3086,,1479505612,463957615,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505612593586978,,3087,,1479505612,563957628,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505612693533703,,3088,,1479505612,663957629,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505612793732891,,3089,,1479505612,763928889,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505612893619824,,3090,,1479505612,863932876,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505612993747078,,3091,,1479505612,963934163,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505613093712249,,3092,,1479505613,63909314,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505613193456098,,3093,,1479505613,163907297,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505613293539394,,3094,,1479505613,263907827,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505613393708921,,3095,,1479505613,363910597,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505613493639051,,3096,,1479505613,463907548,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505613593588916,,3097,,1479505613,563877727,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505613693781917,,3098,,1479505613,663878548,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505613793566907,,3099,,1479505613,763880987,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505613893559806,,3100,,1479505613,863882238,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505613993480597,,3101,,1479505613,963857231,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505614094029913,,3102,,1479505614,63855593,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505614193650238,,3103,,1479505614,163858799,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505614293370307,,3104,,1479505614,263854237,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505614393655802,,3105,,1479505614,363825850,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505614493672775,,3106,,1479505614,463832922,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
1479505614593608778,,3107,,1479505614,563852939,'',16,"[2.303, 0.547, 4.91, 0.709, 2.333, 1.341, 4.91, 2.682, 4.91, 1.389, 2.149, 4.91, 1.924, 2.837, 1.437, 2.346]"
